ats,slug,company_name,status,last_checked_at,last_successful_fetch_at,jobs_last_run,jobs_relevant_last_run,jobs_inserted_last_run,jobs_updated_last_run,jobs_irrelevant_last_run,jobs_partial_last_run,jobs_old_last_run,fetch_failed_last_run,yield_last_run,times_seen_empty,times_failed,last_relevant_at,runs_since_last_relevant,consecutive_fetch_failures,manually_disabled,scrape_tier,scrape_every_runs,bucket_last_run,last_error,provider,company,_existingjobsbysourceid
greenhouse,hatchcareers,Hatchcareers,auto,2026-04-15T14:01:33.860Z,2026-04-15T14:01:33.860Z,3,0,0,0,2,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Hatchcareers,
greenhouse,indiecampers,Indiecampers,auto,2026-04-15T14:01:37.601Z,2026-04-15T14:01:37.601Z,828,5,0,5,823,0,0,false,0.006,0,0,2026-04-15T14:01:37.601Z,0,0,false,low,2,productive,,greenhouse,Indiecampers,
greenhouse,intrinsicrobotics,Intrinsicrobotics,auto,2026-04-15T14:01:37.874Z,2026-04-15T14:01:37.874Z,31,0,0,0,31,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Intrinsicrobotics,
greenhouse,isaraerospace,Isaraerospace,auto,2026-04-15T14:01:38.297Z,2026-04-15T14:01:38.297Z,88,0,0,0,88,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Isaraerospace,
greenhouse,k2spacecorporation,K2spacecorporation,auto,2026-04-15T14:01:38.840Z,2026-04-15T14:01:38.840Z,136,0,0,0,100,0,36,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,K2spacecorporation,
greenhouse,kao,Kao,auto,2026-04-15T14:01:39.205Z,2026-04-15T14:01:39.205Z,52,0,0,0,44,0,8,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Kao,
greenhouse,leolabsinc,Leolabsinc,auto,2026-04-15T14:01:39.467Z,2026-04-15T14:01:39.467Z,18,0,0,0,18,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Leolabsinc,
greenhouse,locusrobotics,Locusrobotics,auto,2026-04-15T14:01:39.700Z,2026-04-15T14:01:39.700Z,21,0,0,0,20,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Locusrobotics,
greenhouse,make,Make,auto,2026-04-15T14:01:39.931Z,2026-04-15T14:01:39.931Z,10,0,0,0,10,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Make,
greenhouse,manticoregames,Manticoregames,auto,2026-04-15T14:01:40.061Z,2026-04-15T14:01:40.061Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,greenhouse,Manticoregames,
greenhouse,mongodb,Mongodb,auto,2026-04-15T14:01:41.397Z,2026-04-15T14:01:41.397Z,415,2,0,2,413,0,0,false,0.005,0,0,2026-04-15T14:01:41.397Z,0,0,false,low,2,productive,,greenhouse,Mongodb,
greenhouse,morsecorp,Morsecorp,auto,2026-04-15T14:01:42.086Z,2026-04-15T14:01:42.086Z,33,5,0,5,12,0,16,false,0.152,0,0,2026-04-15T14:01:42.086Z,0,0,false,medium,1,productive,,greenhouse,Morsecorp,
greenhouse,msgentertainmentholdingsllc,Msgentertainmentholdingsllc,auto,2026-04-15T14:01:42.575Z,2026-04-15T14:01:42.575Z,56,0,0,0,56,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Msgentertainmentholdingsllc,
greenhouse,nooks,Nooks,auto,2026-04-15T14:01:42.817Z,2026-04-15T14:01:42.817Z,16,0,0,0,16,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Nooks,
greenhouse,ocadogroup,Ocadogroup,auto,2026-04-15T14:01:43.275Z,2026-04-15T14:01:43.275Z,68,0,0,0,68,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Ocadogroup,
greenhouse,opensesame,Opensesame,auto,2026-04-15T14:01:43.516Z,2026-04-15T14:01:43.516Z,14,0,0,0,14,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Opensesame,
greenhouse,openzeppelin,Openzeppelin,auto,2026-04-15T14:01:43.714Z,2026-04-15T14:01:43.714Z,2,0,0,0,2,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Openzeppelin,
greenhouse,outpostspace,Outpostspace,auto,2026-04-15T14:01:43.972Z,2026-04-15T14:01:43.972Z,19,0,0,0,19,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Outpostspace,
greenhouse,owkin,Owkin,auto,2026-04-15T14:01:44.533Z,2026-04-15T14:01:44.533Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,greenhouse,Owkin,
greenhouse,pathai,Pathai,auto,2026-04-15T14:01:44.780Z,2026-04-15T14:01:44.780Z,11,0,0,0,10,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Pathai,
greenhouse,peakenergy,Peakenergy,auto,2026-04-15T14:01:45.081Z,2026-04-15T14:01:45.081Z,36,0,0,0,35,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Peakenergy,
greenhouse,phdata,Phdata,auto,2026-04-15T14:01:45.392Z,2026-04-15T14:01:45.392Z,42,0,0,0,42,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Phdata,
greenhouse,prenuvo,Prenuvo,auto,2026-04-15T14:01:47.002Z,2026-04-15T14:01:47.002Z,47,0,0,0,47,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Prenuvo,
greenhouse,purposemed,Purposemed,auto,2026-04-15T14:01:47.242Z,2026-04-15T14:01:47.242Z,13,0,0,0,13,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Purposemed,
greenhouse,relativity,Relativity,auto,2026-04-15T14:01:48.143Z,2026-04-15T14:01:48.143Z,294,0,0,0,294,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Relativity,
greenhouse,ridgeline,Ridgeline,auto,2026-04-15T14:01:48.520Z,2026-04-15T14:01:48.520Z,60,0,0,0,60,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Ridgeline,
greenhouse,rvi,Rvi,auto,2026-04-15T14:01:48.867Z,2026-04-15T14:01:48.867Z,12,1,0,1,11,0,0,false,0.083,0,0,2026-04-15T14:01:48.867Z,0,0,false,low,2,productive,,greenhouse,Rvi,
greenhouse,salsify,Salsify,auto,2026-04-15T14:01:49.190Z,2026-04-15T14:01:49.190Z,16,0,0,0,16,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Salsify,
greenhouse,saltsecurity,Saltsecurity,auto,2026-04-15T14:01:49.399Z,2026-04-15T14:01:49.399Z,5,0,0,0,3,0,2,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Saltsecurity,
greenhouse,samsara,Samsara,auto,2026-04-15T14:01:52.800Z,2026-04-15T14:01:52.800Z,390,0,0,0,390,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Samsara,
greenhouse,sesai,Sesai,auto,2026-04-15T14:01:54.748Z,2026-04-15T14:01:54.748Z,53,16,0,16,37,0,0,false,0.302,0,0,2026-04-15T14:01:54.748Z,0,0,false,medium,1,productive,,greenhouse,Sesai,
greenhouse,skylotechnologies,Skylotechnologies,auto,2026-04-15T14:01:55.087Z,2026-04-15T14:01:55.087Z,30,0,0,0,30,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Skylotechnologies,
greenhouse,slice,Slice,auto,2026-04-15T14:01:55.359Z,2026-04-15T14:01:55.359Z,51,0,0,0,51,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Slice,
greenhouse,smartwarehousing,Smartwarehousing,auto,2026-04-15T14:01:55.608Z,2026-04-15T14:01:55.608Z,11,0,0,0,11,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Smartwarehousing,
greenhouse,spacex,Spacex,auto,2026-04-15T14:02:03.839Z,2026-04-15T14:02:03.839Z,1553,3,0,3,1550,0,0,false,0.002,0,0,2026-04-15T14:02:03.839Z,0,0,false,low,2,productive,,greenhouse,Spacex,
greenhouse,tetra,Tetra,auto,2026-04-15T14:02:04.087Z,2026-04-15T14:02:04.087Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,greenhouse,Tetra,
greenhouse,thenuclearcompany,Thenuclearcompany,auto,2026-04-15T14:02:04.453Z,2026-04-15T14:02:04.453Z,34,0,0,0,34,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Thenuclearcompany,
greenhouse,togetherwork,Togetherwork,auto,2026-04-15T14:02:04.929Z,2026-04-15T14:02:04.929Z,49,0,0,0,49,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Togetherwork,
greenhouse,trueanomalyinc,Trueanomalyinc,auto,2026-04-15T14:02:05.682Z,2026-04-15T14:02:05.682Z,165,1,0,1,164,0,0,false,0.006,0,0,2026-04-15T14:02:05.682Z,0,0,false,low,2,productive,,greenhouse,Trueanomalyinc,
greenhouse,umojabiopharma,Umojabiopharma,auto,2026-04-15T14:02:05.924Z,2026-04-15T14:02:05.924Z,18,0,0,0,18,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Umojabiopharma,
greenhouse,vatnsystems,Vatnsystems,auto,2026-04-15T14:02:06.260Z,2026-04-15T14:02:06.260Z,17,1,0,1,16,0,0,false,0.059,0,0,2026-04-15T14:02:06.260Z,0,0,false,low,2,productive,,greenhouse,Vatnsystems,
greenhouse,veracode,Veracode,auto,2026-04-15T14:02:06.528Z,2026-04-15T14:02:06.528Z,28,0,0,0,27,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Veracode,
greenhouse,veriff,Veriff,auto,2026-04-15T14:02:06.787Z,2026-04-15T14:02:06.787Z,26,0,0,0,26,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Veriff,
greenhouse,vrmnjretina,Vrmnjretina,auto,2026-04-15T14:02:06.986Z,2026-04-15T14:02:06.986Z,4,0,0,0,4,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Vrmnjretina,
greenhouse,wavexr,Wavexr,auto,2026-04-15T14:02:07.116Z,,0,0,0,0,0,0,0,true,0.000,0,8,,2,2,false,low,2,fetch_failed,Greenhouse Wavexr failed: 404,greenhouse,Wavexr,
greenhouse,wizeline,Wizeline,auto,2026-04-15T14:02:07.498Z,2026-04-15T14:02:07.498Z,60,0,0,0,49,0,11,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,greenhouse,Wizeline,
greenhouse,woolpert,Woolpert,auto,2026-04-15T14:02:08.292Z,2026-04-15T14:02:08.292Z,111,1,0,1,110,0,0,false,0.009,0,0,2026-04-15T14:02:08.292Z,0,0,false,low,2,productive,,greenhouse,Woolpert,
greenhouse,zone5technologies,Zone5technologies,auto,2026-04-15T14:02:14.904Z,2026-04-15T14:02:14.904Z,71,70,0,70,1,0,0,false,0.986,0,0,2026-04-15T14:02:14.904Z,0,0,false,high,1,productive,,greenhouse,Zone5technologies,[object Map]
lever,360learning,360learning,auto,2026-04-15T14:02:18.493Z,2026-04-15T14:02:18.493Z,39,0,0,0,15,0,24,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,360learning,
lever,90seconds,90seconds,auto,2026-04-15T14:02:20.532Z,2026-04-15T14:02:20.532Z,5,0,0,0,1,0,4,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,90seconds,
lever,achievers,Achievers,auto,2026-04-15T14:02:32.434Z,2026-04-15T14:02:32.434Z,18,1,0,1,13,0,4,false,0.056,0,0,2026-04-15T14:02:32.434Z,0,0,false,low,2,productive,,lever,Achievers,
lever,aeva,Aeva,auto,2026-04-15T14:02:45.501Z,2026-04-15T14:02:45.501Z,38,0,0,0,14,0,24,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Aeva,
lever,Agerpoint,Agerpoint,auto,2026-04-15T14:02:49.450Z,2026-04-15T14:02:49.450Z,1,0,0,0,0,0,1,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Agerpoint,
lever,ajax,Ajax,auto,2026-04-15T14:02:53.510Z,2026-04-15T14:02:53.510Z,233,0,0,0,146,0,87,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Ajax,
lever,aleph,Aleph,auto,2026-04-15T14:02:56.546Z,2026-04-15T14:02:56.546Z,99,0,0,0,69,0,30,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Aleph,
lever,anavationllc,Anavationllc,auto,2026-04-15T14:03:20.644Z,2026-04-15T14:03:20.644Z,44,0,0,0,31,0,13,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Anavationllc,
lever,anybotics,Anybotics,auto,2026-04-15T14:03:25.062Z,2026-04-15T14:03:25.062Z,22,1,0,1,11,0,10,false,0.045,0,0,2026-04-15T14:03:25.062Z,0,0,false,low,2,productive,,lever,Anybotics,
lever,applydigital,Applydigital,auto,2026-04-15T14:03:27.828Z,2026-04-15T14:03:27.828Z,39,0,0,0,26,0,13,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Applydigital,
lever,aquabyte,Aquabyte,auto,2026-04-15T14:03:38.884Z,2026-04-15T14:03:38.884Z,14,0,0,0,8,0,6,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Aquabyte,
lever,arraylabs.io,Arraylabs.Io,auto,2026-04-15T14:03:45.866Z,2026-04-15T14:03:45.866Z,27,0,0,0,15,0,12,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Arraylabs.Io,
lever,audinate,Audinate,auto,2026-04-15T14:03:46.244Z,2026-04-15T14:03:46.244Z,2,1,0,1,1,0,0,false,0.500,0,0,2026-04-15T14:03:46.244Z,0,0,false,high,1,productive,,lever,Audinate,
lever,autoroboto,Autoroboto,auto,2026-04-15T14:03:56.852Z,2026-04-15T14:03:56.852Z,11,0,0,0,0,0,11,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Autoroboto,
lever,beta,Beta,auto,2026-04-15T14:04:07.345Z,2026-04-15T14:04:07.345Z,0,0,0,0,0,0,0,false,0.000,3,0,,2,0,false,dead,999,empty,,lever,Beta,
lever,boxbot,Boxbot,auto,2026-04-15T14:04:10.087Z,2026-04-15T14:04:10.087Z,6,0,0,0,0,0,6,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Boxbot,
lever,brightmachines,Brightmachines,auto,2026-04-15T14:04:18.439Z,2026-04-15T14:04:18.439Z,26,0,0,0,26,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Brightmachines,
lever,c12qe,C12qe,auto,2026-04-15T14:04:26.194Z,2026-04-15T14:04:26.194Z,8,0,0,0,7,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,C12qe,
lever,cabonorte,Cabonorte,auto,2026-04-15T14:04:31.671Z,2026-04-15T14:04:31.671Z,69,2,0,2,32,0,35,false,0.029,0,0,2026-04-15T14:04:31.671Z,0,0,false,low,2,productive,,lever,Cabonorte,
lever,capstan-medical,Capstan Medical,auto,2026-04-15T14:04:41.975Z,2026-04-15T14:04:41.975Z,23,1,0,1,22,0,0,false,0.043,0,0,2026-04-15T14:04:41.975Z,0,0,false,low,2,productive,,lever,Capstan Medical,
lever,cdcfoundation,Cdcfoundation,auto,2026-04-15T14:04:50.561Z,2026-04-15T14:04:50.561Z,28,0,0,0,25,0,3,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Cdcfoundation,
lever,CesiumAstro,CesiumAstro,auto,2026-04-15T14:05:01.591Z,2026-04-15T14:05:01.591Z,189,0,0,0,126,0,63,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,CesiumAstro,
lever,ChefRobotics,ChefRobotics,auto,2026-04-15T14:05:02.512Z,2026-04-15T14:05:02.512Z,14,0,0,0,5,0,9,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,ChefRobotics,
lever,CollectlyInc,CollectlyInc,auto,2026-04-15T14:05:03.696Z,2026-04-15T14:05:03.696Z,11,0,0,0,8,0,3,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,CollectlyInc,
lever,CordTechnologies,CordTechnologies,auto,2026-04-15T14:05:12.666Z,2026-04-15T14:05:12.666Z,68,1,0,1,32,0,35,false,0.015,0,0,2026-04-15T14:05:12.666Z,0,0,false,low,2,productive,,lever,CordTechnologies,
lever,cx2,Cx2,auto,2026-04-15T14:05:25.472Z,2026-04-15T14:05:25.472Z,10,4,0,4,6,0,0,false,0.400,0,0,2026-04-15T14:05:25.472Z,0,0,false,medium,1,productive,,lever,Cx2,[object Map]
lever,cyngn,Cyngn,auto,2026-04-15T14:05:34.294Z,2026-04-15T14:05:34.294Z,12,0,0,0,6,0,6,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Cyngn,
lever,d-fendsolutions,D-Fend Solutions,auto,2026-04-15T14:05:41.002Z,2026-04-15T14:05:41.002Z,35,20,1,19,2,0,13,false,0.571,0,0,2026-04-15T14:05:41.002Z,0,0,false,high,1,productive,,lever,D-Fend Solutions,[object Map]
lever,daedalean,Daedalean,auto,2026-04-15T14:05:41.645Z,2026-04-15T14:05:41.645Z,8,0,0,0,0,0,8,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Daedalean,
lever,daniels-sharpsmart,Daniels Sharpsmart,auto,2026-04-15T14:05:54.092Z,2026-04-15T14:05:54.092Z,217,0,0,0,176,0,41,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Daniels Sharpsmart,
lever,danti.ai,Danti.Ai,auto,2026-04-15T14:05:54.409Z,2026-04-15T14:05:54.409Z,1,0,0,0,0,0,1,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Danti.Ai,
lever,dexterity,Dexterity,auto,2026-04-15T14:05:56.501Z,2026-04-15T14:05:56.501Z,26,0,0,0,4,0,22,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Dexterity,
lever,dronedeploy,DroneDeploy,auto,2026-04-15T14:05:59.652Z,2026-04-15T14:05:59.652Z,11,9,0,9,0,0,2,false,0.818,0,0,2026-04-15T14:05:59.652Z,0,0,false,high,1,productive,,lever,DroneDeploy,
lever,dronesense,Dronesense,auto,2026-04-15T14:06:32.626Z,2026-04-15T14:06:32.626Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,lever,Dronesense,
lever,easypost-2,Easypost 2,auto,2026-04-15T14:06:34.164Z,2026-04-15T14:06:34.164Z,7,0,0,0,5,0,2,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Easypost 2,
lever,education-services,Education Services,auto,2026-04-15T14:06:34.381Z,2026-04-15T14:06:34.381Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,lever,Education Services,
lever,ekohealth,Ekohealth,auto,2026-04-15T14:06:35.187Z,2026-04-15T14:06:35.187Z,13,0,0,0,10,0,3,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Ekohealth,
lever,elroyair,Elroyair,auto,2026-04-15T14:06:42.440Z,2026-04-15T14:06:42.440Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Elroyair,
lever,Emesent,Emesent,auto,2026-04-15T14:06:44.656Z,2026-04-15T14:06:44.656Z,10,1,0,1,6,0,3,false,0.100,0,0,2026-04-15T14:06:44.656Z,0,0,false,medium,1,productive,,lever,Emesent,
lever,espace,Espace,auto,2026-04-15T14:06:48.135Z,2026-04-15T14:06:48.135Z,94,0,0,0,36,0,58,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Espace,
lever,field-ai,Field AI,auto,2026-04-15T14:06:50.363Z,2026-04-15T14:06:50.363Z,69,1,0,1,40,0,28,false,0.014,0,0,2026-04-15T14:06:50.363Z,0,0,false,low,2,productive,,lever,Field AI,
lever,freedomsolarpower,Freedomsolarpower,auto,2026-04-15T14:06:53.456Z,2026-04-15T14:06:53.456Z,19,2,0,2,10,0,7,false,0.105,0,0,2026-04-15T14:06:53.456Z,0,0,false,medium,1,productive,,lever,Freedomsolarpower,
lever,fuellabs,Fuellabs,auto,2026-04-15T14:06:53.783Z,2026-04-15T14:06:53.783Z,2,0,0,0,0,0,2,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Fuellabs,
lever,gravisrobotics,Gravisrobotics,auto,2026-04-15T14:06:54.218Z,2026-04-15T14:06:54.218Z,6,0,0,0,3,0,3,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Gravisrobotics,
lever,hermeus,Hermeus,auto,2026-04-15T14:06:57.151Z,2026-04-15T14:06:57.151Z,114,4,0,4,56,0,54,false,0.035,0,0,2026-04-15T14:06:57.151Z,0,0,false,low,2,productive,,lever,Hermeus,
lever,humble-robotics,Humble Robotics,auto,2026-04-15T14:06:57.596Z,2026-04-15T14:06:57.596Z,12,0,0,0,11,0,1,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Humble Robotics,
lever,hypersonica-prod,Hypersonica Prod,auto,2026-04-15T14:07:05.863Z,2026-04-15T14:07:05.863Z,32,0,0,0,11,0,21,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Hypersonica Prod,
lever,influ2,Influ2,auto,2026-04-15T14:07:06.074Z,2026-04-15T14:07:06.074Z,0,0,0,0,0,0,0,false,0.000,8,0,,2,0,false,dead,999,empty,,lever,Influ2,
lever,InteriorMarketingGroup,InteriorMarketingGroup,auto,2026-04-15T14:07:15.543Z,2026-04-15T14:07:15.543Z,18,0,0,0,1,0,17,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,InteriorMarketingGroup,
lever,ispace-inc,Ispace Inc,auto,2026-04-15T14:07:17.194Z,2026-04-15T14:07:17.194Z,33,0,0,0,16,0,17,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Ispace Inc,
lever,jobgether,Jobgether,auto,2026-04-15T14:09:32.374Z,2026-04-14T04:49:04.467Z,0,0,0,0,0,0,0,true,0.000,0,2,,2,2,false,low,2,fetch_failed,This operation was aborted,lever,Jobgether,
lever,kestrel-intelligence,Kestrel Intelligence,auto,2026-04-15T14:09:33.804Z,2026-04-15T14:09:33.804Z,4,0,0,0,2,0,2,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Kestrel Intelligence,
lever,latitudeinc,Latitudeinc,auto,2026-04-15T14:09:43.206Z,2026-04-15T14:09:43.206Z,313,0,0,0,194,0,119,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Latitudeinc,
lever,longwall,Longwall,auto,2026-04-15T14:09:43.670Z,2026-04-15T14:09:43.670Z,13,0,0,0,3,0,10,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Longwall,
lever,ltaresearch,Ltaresearch,auto,2026-04-15T14:09:44.985Z,2026-04-15T14:09:44.985Z,12,2,0,2,7,0,3,false,0.167,0,0,2026-04-15T14:09:44.985Z,0,0,false,medium,1,productive,,lever,Ltaresearch,
lever,MachinaLabs,MachinaLabs,auto,2026-04-15T14:09:57.255Z,2026-04-15T14:09:57.255Z,20,0,0,0,12,0,8,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,MachinaLabs,
lever,magnet-defense,Magnet Defense,auto,2026-04-15T14:09:57.569Z,2026-04-15T14:09:57.569Z,3,0,0,0,0,0,3,false,0.000,0,0,,2,0,false,low,2,old_only,,lever,Magnet Defense,
lever,make-rain,Make Rain,auto,2026-04-15T14:09:58.430Z,2026-04-15T14:09:58.430Z,10,1,0,1,6,0,3,false,0.100,0,0,2026-04-15T14:09:58.430Z,0,0,false,medium,1,productive,,lever,Make Rain,
lever,MBRDNA,MBRDNA,auto,2026-04-15T14:09:58.769Z,2026-04-15T14:09:58.769Z,4,0,0,0,4,0,0,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,MBRDNA,
lever,mechanicalorchard,Mechanicalorchard,auto,2026-04-15T14:10:10.818Z,2026-04-15T14:10:10.818Z,16,0,0,0,13,0,3,false,0.000,0,0,,2,0,false,low,2,irrelevant_only,,lever,Mechanicalorchard,
